Name,Latitude,Longitude,Type
London Scandinavian School,51.546991,-0.1039823,School
Kew House School Sixth Form Annex,51.488412,-0.2889827,School
The Archer Academy,51.5868197,-0.1653795,School
Beis Chinuch Primary School,51.6164652,-0.2751744,School
Riverside School,51.3956629,0.0242101,School
Manoukian Music Centre,51.4976005,-0.1285473,School
Sutcliff’s (the Art School),51.4977329,-0.1279877,School
Purcell’s House,51.497802,-0.1283954,School
Tanzeel Maktab & Hifdh Madrasah,51.4968337,-0.0216052,School
The Write Time,51.3686675,-0.1083371,School
ES English London,51.5206491,-0.1258191,School
St Mary's Priory RC Junior School,51.5799748,-0.0861654,School
St Mary's Priory RC Infant School,51.5795446,-0.0864641,School
Woodlands School,51.6046954,-0.287877,School
Camrose Primary With Nursery,51.6040572,-0.2879847,School
Garden Suburb Infant School,51.5849079,-0.1975078,School
Garden Suburb Junior School,51.5850256,-0.1982898,School
Deansbrook Infant School,51.6132761,-0.2611038,School
Deansbrook Junior School,51.6132171,-0.2625921,School
Moss Hall Junior School,51.6100499,-0.1854379,School
Moss Hall Infant School,51.6093585,-0.1854,School
The PRIDE Academy,51.5181285,-0.4716371,School
The Skills Hub,51.5183355,-0.4720387,School
Tower College Of Further & Higher Education,51.4754162,-0.0284913,School
Greenwich Steiner School,51.4796343,0.0162821,School
N/A,51.4007103,-0.1678725,School
Squirrels Heath School,51.5772313,0.2053041,School
The Royal Liberty School,51.5849613,0.2101285,School
Wood End Infant School,51.5535239,-0.3493892,School
Hounslow Heath Infant and Nursery School,51.4675474,-0.3858009,School
Hounslow Education Centre,51.4680668,-0.3858224,School
Hounslow Heath Junior School,51.4673317,-0.3836201,School
Wood End Academy (Junior),51.5537407,-0.3474633,School
Saint Dunstans Church of England Primary School,51.3566002,-0.2201482,School
St John's C of E Primary School,51.6265792,-0.1770291,School
Noak Hill School,51.6217494,0.2259836,School
St Andrew's CofE Primary School,51.6343049,-0.1281628,School
Cuckoo Hall Primary School,51.6365741,-0.0438741,School
N/A,51.5692834,0.2431501,School
Overton Grange High School,51.3522004,-0.1960656,School
The Link Primary School,51.3678805,-0.1287841,School
St Matthew Academy West Campus,51.4636891,-0.0023261,School
Tolworth Infants School,51.3818653,-0.292373,School
Tolworth Junior School,51.3820689,-0.2921156,School
The Pheasant Nursery,51.4855842,-0.4398324,School
Westbourne Primary School,51.3726819,-0.2036774,School
Cheam Field Primary School,51.3652342,-0.2186386,School
Little Heath Primary School,51.5841912,0.1185925,School
Carlton Day Centre (disused),51.5010146,-0.2633948,School
N/A,51.439937,-0.1466303,School
Little Gems Nursery,51.448645,-0.1201696,School
N/A,51.4306856,0.1289997,School
Children's Centre Services SureStart Euston,51.5314094,-0.1335601,School
St. Aloysius' School Nursery,51.5328177,-0.131964,School
St Mary's C.of.E. Primary School,51.5483467,-0.252185,School
The James Oglethorpe,51.5563469,0.2714625,School
St. Mark's Primary School,51.4066013,-0.1615679,School
St Joseph's Catholic nursery / infants' school,51.56492,-0.0228844,School
Saint Anne's Catholic High School for Girls,51.6504431,-0.0797211,School
Saint Patrick’s School,39.9003382,-83.4460309,School
London Elementary School,35.3337859,-93.2497951,School
Abbey Wood School,51.4930958,0.1079972,School
Maple Infants School,51.3950417,-0.3070887,School
St Andrew's and St Mark's CofE Junior School,51.395363,-0.3066939,School
Bickley Primary School,51.4024737,0.0312395,School
Primrose Hill School,51.5393655,-0.1512926,School
Oakridge Lane Curriculum Centre,51.4257561,-0.0049306,School
Christian Education Centre,51.4355644,-0.1587266,School
Mount Stewart Junior School,51.5781287,-0.3032563,School
John Perry Junior School,51.5411581,0.1713249,School
John Perry Infant School,51.542079,0.1711747,School
EF International Language Center,51.505039,-0.1078595,School
Alphabet House,51.5109715,0.0594574,School
Hall Mead,51.5640876,0.2624164,School
London Study Centre,51.4751467,-0.2064696,School
The Learning Tree Day Nursery,51.4307896,0.0122118,School
Devonshire House,51.5529722,-0.1764217,School
Brookside Primary School,51.5306434,-0.3951632,School
Grange Park Schools,51.5268456,-0.4172539,School
Belmore Primary School,51.5317981,-0.4015254,School
Barnhill Community High School,51.5310573,-0.3983605,School
GEO London Centre,51.5211293,-0.1165517,School
N/A,51.5591505,0.1542876,School
N/A,51.5807908,0.1824512,School
Dame Tipping Primary School,51.6194737,0.182009,School
North Laurel High School,37.1482245,-84.0769467,School
N/A,51.5623738,-0.2001263,School
St Agnes RC Primary School,51.5605262,-0.2109732,School
N/A,51.424416,-0.030773,School
Heathside Preparatory School,51.558535,-0.1765474,School
Tower Hamlets Opportunity Group,51.5089137,-0.0291097,School
Medburn Centre,51.5338791,-0.134179,School
Tavistock Children's Day Unit,51.5507388,-0.1747067,School
Rainbow Montessori School,51.5386365,-0.2071263,School
Paint Pots Montessori School,51.5181701,-0.1940476,School
Cherry Tree Nursery,51.515657,-0.1971784,School
Bancroft's Prep School,51.6212506,0.0247271,School
N/A,51.4542599,-0.1051177,School
Bayswater Maria Montessori Children's House,51.5115535,-0.1912221,School
Adult Education College Bexley,51.4609092,0.1263723,School
Lubavitch House School (Senior Girls),51.5721193,-0.0732644,School
Bloomsbury International,51.518064,-0.1216262,School
Hackney Tuition Centre,51.5335209,-0.0719681,School
Dulverton Primary School,51.4362934,0.0805518,School
Sudbury Hill Montessori School,51.5508358,-0.3332682,School
St Catherine of Siena 6th Form Centre,51.5833245,-0.3042944,School
Alleyn's Junior School,51.4563679,-0.0799751,School
Dryden's,51.4982425,-0.1275694,School
Wren's,51.498022,-0.1276257,School
Milne’s House,51.4984001,-0.1296934,School
Ashburnham House,51.4983481,-0.1297177,School
Oshwal Gujurati School,51.386784,-0.1099267,School
Ashburton Primary School,51.3871935,-0.0623001,School
The Davis School,51.6257896,0.0096522,School
The Jubilee Academy,51.5785958,-0.3378398,School
London School of Arts,51.6523072,-0.0810993,School
Oasis Academy,51.4987413,-0.1115481,School
Convent of Jesus and Mary Language College,51.536689,-0.244505,School
Harefield Junior School,51.6039906,-0.4835439,School
Harefield Academy,51.6068057,-0.4729543,School
The Warren School,51.5769268,0.1415321,School
Nikon school,51.5167298,-0.1403028,School
Explore Learning,51.4673998,-0.1875357,School
Kings Kids Christian School,51.4802475,-0.0381317,School
Greenvale School,51.4332636,0.0037153,School
Woodpecker Hall Primary Academy,51.6369176,-0.0452478,School
Cuckoo Hall Academy,51.6358843,-0.0433069,School
Royal Academy Of Dance,51.47406,-0.175183,School
The Islamic College,51.5457765,-0.2309221,School
Queensgate College,51.5158059,-0.0721005,School
LSI London Central,51.5205829,-0.1321459,School
Montessori Community School,51.4720964,-0.1843052,School
Heavers Farm Primary School,51.3933559,-0.0813532,School
OSE Open School East,51.5390297,-0.0815085,School
London Ballet School,51.5342376,-0.2196972,School
St. Giles Colleges London Central,51.521401,-0.1237495,School
Brook House Primary School,51.6083429,-0.0683856,School
Bertrum House School,51.4375642,-0.158405,School
Elemis Steiner,51.6118655,-0.3370817,School
Watchtower,51.6138737,-0.2145265,School
Akiva,51.5955296,-0.1895363,School
Seva Special School,51.5850808,-0.3324636,School
Harris Westminster Sixth Form,51.4996085,-0.1310359,School
Harrow Independent College School of Mathematics and Economics,51.5622442,-0.3716688,School
Holy Trinity Primary School,51.5444405,-0.0737911,School
Victoria School of English,51.4917126,-0.1542392,School
Inchbald School of Design,51.4941801,-0.1547403,School
N/A,51.4086618,-0.2949865,School
Cactus Language Courses,51.5137001,-0.130287,School
Explore Learning (Tuition),51.4153852,-0.1819223,School
Bromley Language Centre,51.4065103,0.0124111,School
Explore Learning,51.3824175,-0.0689797,School
Twickenham Primary Academy,51.4450967,-0.3397268,School
One Degree Academy,51.6456764,-0.0512973,School
A Star Tutors,51.5848603,-0.3111092,School
Buxlow Preparatory School,51.5617211,-0.2963077,School
Palmers Green High School,51.6261363,-0.1041824,School
N/A,51.4453711,-0.4092704,School
Explore Learning - Maths & English,51.3734614,0.097956,School
London Vegetarian and Vegan School,51.4985909,-0.0833384,School
Profad Resource Centre,51.4764483,-0.061271,School
Maria Montessori School - Notting Hill,51.5166903,-0.2026299,School
La Petite École Française,51.5202484,-0.2169355,School
Bassett House School,51.5189301,-0.2189363,School
SIAL School bilingual,51.5059866,-0.2110888,School
School Of Meditation,51.5059636,-0.211205,School
The Service for Deaf and Partially Hearing Children,51.5255925,0.0315481,School
Ashbourne College,51.5019135,-0.1891256,School
The Croydon & Bromley School of Philisophy,51.373712,-0.0906766,School
Whitehall Junior School,51.5403701,-0.4810324,School
Whitehall Infant School,51.5408521,-0.4811446,School
New Life Academy,51.6687712,-0.0168936,School
The Royal Marsden School,51.4907113,-0.1718958,School
Dolphin School (Incorporating Noahs Ark Nursery Schools),51.4571361,-0.1659235,School
Plan B Education Chelsea,51.4814282,-0.1777172,School
Deer Park School,51.4558855,-0.3101202,School
The Little Vic School For Girls,51.4574194,-0.303499,School
St John Ambulance First Aid Training,51.4961154,-0.2280748,School
King's College London Mathematics School Lambeth Walk Building,51.4957297,-0.1121661,School
King’s Cross Academy,51.537339,-0.1270573,School
Frank Barnes School for Deaf Children,51.537355,-0.1270492,School
London Academy of Excellence Tottenham,51.6054819,-0.066441,School
The Children's Hospital School at Great Ormond Street Hospital (GOSH),51.5219973,-0.1205378,School
St Paul's and All Hallows C of E Junior School,51.6030681,-0.0638513,School
St Paul's and All Hallows C of E Infant School,51.6027156,-0.0638606,School
Oak Heights Independent School,51.469067,-0.3634459,School
Suffah Primary School,51.4591824,-0.375209,School
Benedict House Preparatory School,51.4283293,0.1004801,School
Woodbridge Park Education Service - KS4,51.4474205,-0.39475,School
London Scandinavian School,51.546991,-0.1039823,School
Kew House School Sixth Form Annex,51.488412,-0.2889827,School
The Archer Academy,51.5868197,-0.1653795,School
Beis Chinuch Primary School,51.6164652,-0.2751744,School
Riverside School,51.3956629,0.0242101,School
Manoukian Music Centre,51.4976005,-0.1285473,School
Sutcliff’s (the Art School),51.4977329,-0.1279877,School
Purcell’s House,51.497802,-0.1283954,School
Tanzeel Maktab & Hifdh Madrasah,51.4968337,-0.0216052,School
The Write Time,51.3686675,-0.1083371,School
ES English London,51.5206491,-0.1258191,School
St Mary's Priory RC Junior School,51.5799748,-0.0861654,School
St Mary's Priory RC Infant School,51.5795446,-0.0864641,School
Woodlands School,51.6046954,-0.287877,School
Camrose Primary With Nursery,51.6040572,-0.2879847,School
Garden Suburb Infant School,51.5849079,-0.1975078,School
Garden Suburb Junior School,51.5850256,-0.1982898,School
Deansbrook Infant School,51.6132761,-0.2611038,School
Deansbrook Junior School,51.6132171,-0.2625921,School
Moss Hall Junior School,51.6100499,-0.1854379,School
Moss Hall Infant School,51.6093585,-0.1854,School
The PRIDE Academy,51.5181285,-0.4716371,School
The Skills Hub,51.5183355,-0.4720387,School
Tower College Of Further & Higher Education,51.4754162,-0.0284913,School
Greenwich Steiner School,51.4796343,0.0162821,School
N/A,51.4007103,-0.1678725,School
Squirrels Heath School,51.5772313,0.2053041,School
The Royal Liberty School,51.5849613,0.2101285,School
Wood End Infant School,51.5535239,-0.3493892,School
Hounslow Heath Infant and Nursery School,51.4675474,-0.3858009,School
Hounslow Education Centre,51.4680668,-0.3858224,School
Hounslow Heath Junior School,51.4673317,-0.3836201,School
Wood End Academy (Junior),51.5537407,-0.3474633,School
Saint Dunstans Church of England Primary School,51.3566002,-0.2201482,School
St John's C of E Primary School,51.6265792,-0.1770291,School
Noak Hill School,51.6217494,0.2259836,School
St Andrew's CofE Primary School,51.6343049,-0.1281628,School
Cuckoo Hall Primary School,51.6365741,-0.0438741,School
N/A,51.5692834,0.2431501,School
Overton Grange High School,51.3522004,-0.1960656,School
The Link Primary School,51.3678805,-0.1287841,School
St Matthew Academy West Campus,51.4636891,-0.0023261,School
Tolworth Infants School,51.3818653,-0.292373,School
Tolworth Junior School,51.3820689,-0.2921156,School
The Pheasant Nursery,51.4855842,-0.4398324,School
Westbourne Primary School,51.3726819,-0.2036774,School
Cheam Field Primary School,51.3652342,-0.2186386,School
Little Heath Primary School,51.5841912,0.1185925,School
Carlton Day Centre (disused),51.5010146,-0.2633948,School
N/A,51.439937,-0.1466303,School
Little Gems Nursery,51.448645,-0.1201696,School
N/A,51.4306856,0.1289997,School
Children's Centre Services SureStart Euston,51.5314094,-0.1335601,School
St. Aloysius' School Nursery,51.5328177,-0.131964,School
St Mary's C.of.E. Primary School,51.5483467,-0.252185,School
The James Oglethorpe,51.5563469,0.2714625,School
St. Mark's Primary School,51.4066013,-0.1615679,School
St Joseph's Catholic nursery / infants' school,51.56492,-0.0228844,School
Saint Anne's Catholic High School for Girls,51.6504431,-0.0797211,School
Saint Patrick’s School,39.9003382,-83.4460309,School
London Elementary School,35.3337859,-93.2497951,School
Abbey Wood School,51.4930958,0.1079972,School
Maple Infants School,51.3950417,-0.3070887,School
St Andrew's and St Mark's CofE Junior School,51.395363,-0.3066939,School
Bickley Primary School,51.4024737,0.0312395,School
Primrose Hill School,51.5393655,-0.1512926,School
Oakridge Lane Curriculum Centre,51.4257561,-0.0049306,School
Christian Education Centre,51.4355644,-0.1587266,School
Mount Stewart Junior School,51.5781287,-0.3032563,School
John Perry Junior School,51.5411581,0.1713249,School
John Perry Infant School,51.542079,0.1711747,School
EF International Language Center,51.505039,-0.1078595,School
Alphabet House,51.5109715,0.0594574,School
Hall Mead,51.5640876,0.2624164,School
London Study Centre,51.4751467,-0.2064696,School
The Learning Tree Day Nursery,51.4307896,0.0122118,School
Devonshire House,51.5529722,-0.1764217,School
Brookside Primary School,51.5306434,-0.3951632,School
Grange Park Schools,51.5268456,-0.4172539,School
Belmore Primary School,51.5317981,-0.4015254,School
Barnhill Community High School,51.5310573,-0.3983605,School
GEO London Centre,51.5211293,-0.1165517,School
N/A,51.5591505,0.1542876,School
N/A,51.5807908,0.1824512,School
Dame Tipping Primary School,51.6194737,0.182009,School
North Laurel High School,37.1482245,-84.0769467,School
N/A,51.5623738,-0.2001263,School
St Agnes RC Primary School,51.5605262,-0.2109732,School
N/A,51.424416,-0.030773,School
Heathside Preparatory School,51.558535,-0.1765474,School
Tower Hamlets Opportunity Group,51.5089137,-0.0291097,School
Medburn Centre,51.5338791,-0.134179,School
Tavistock Children's Day Unit,51.5507388,-0.1747067,School
Rainbow Montessori School,51.5386365,-0.2071263,School
Paint Pots Montessori School,51.5181701,-0.1940476,School
Cherry Tree Nursery,51.515657,-0.1971784,School
Bancroft's Prep School,51.6212506,0.0247271,School
N/A,51.4542599,-0.1051177,School
Bayswater Maria Montessori Children's House,51.5115535,-0.1912221,School
Adult Education College Bexley,51.4609092,0.1263723,School
Lubavitch House School (Senior Girls),51.5721193,-0.0732644,School
Bloomsbury International,51.518064,-0.1216262,School
Hackney Tuition Centre,51.5335209,-0.0719681,School
Dulverton Primary School,51.4362934,0.0805518,School
Sudbury Hill Montessori School,51.5508358,-0.3332682,School
St Catherine of Siena 6th Form Centre,51.5833245,-0.3042944,School
Alleyn's Junior School,51.4563679,-0.0799751,School
Dryden's,51.4982425,-0.1275694,School
Wren's,51.498022,-0.1276257,School
Milne’s House,51.4984001,-0.1296934,School
Ashburnham House,51.4983481,-0.1297177,School
Oshwal Gujurati School,51.386784,-0.1099267,School
Ashburton Primary School,51.3871935,-0.0623001,School
The Davis School,51.6257896,0.0096522,School
The Jubilee Academy,51.5785958,-0.3378398,School
London School of Arts,51.6523072,-0.0810993,School
Oasis Academy,51.4987413,-0.1115481,School
Convent of Jesus and Mary Language College,51.536689,-0.244505,School
